OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2692,04092010154,China Star,3201-101 EDWARDS MILL RD ,Ste 101,,,27612-5385,(919) 781-1448,1991-05-06T00:00:00.000Z,Restaurant,20215,-78.70556784,35.82545066,M
2693,04092016903,Axis,4700 CREEDMOOR RD ,,RALEIGH,,27612-5802,(919) 881-0000,2015-05-06T00:00:00.000Z,Restaurant,20590,-78.67922186,35.84476666,M
2694,04092011623,Viva Mexican Kitchen,4112 PLEASANT VALLEY RD ,,RALEIGH,,27612-6256,(919) 571-1188,1995-01-10T00:00:00.000Z,Restaurant,1808,-78.70472608,35.86043731,M
2695,04092010708,Subway,4112 PLEASANT VALLEY RD ,,RALEIGH,,27612-6256,(919) 787-7981,1991-05-13T00:00:00.000Z,Restaurant,9996,-78.70472608,35.86043731,M
2696,04092013664,Magnolia Glen Senior Living,5301 CREEDMOOR RD ,,RALEIGH,,27612-6305,(919) 841-4747,2002-09-17T00:00:00.000Z,Restaurant,246,-78.68244591,35.85410618,M
2697,04092300146,Food Lion #193 Meat Market,5633 CREEDMOOR RD,,RALEIGH,,27612-6316,(919) 781-0597,2000-07-01T00:00:00.000Z,Meat Market,2799,-78.68200551,35.85879117,M
2698,04092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,,27612-6316,(919) 781-0597,2001-02-26T00:00:00.000Z,Food Stand,19276,-78.68200551,35.85879117,M
2699,04092021949,Circle K#2723100,6317 CREEDMOOR RD ,,RALEIGH,,27612-6709,(919) 870-1108,2016-03-16T00:00:00.000Z,Food Stand,9593,-78.68016239,35.87266067,M
2700,04092110085,Lynn Road Elem. Cafeteria,1601 LYNN RD ,,RALEIGH,,27612-6820,(919) 870-4097,1991-09-17T00:00:00.000Z,Public School Lunchrooms,19096,-78.66786984,35.87032502,M
2701,04092011339,AMF Snack Bar and Lounge,5501 COMMERCIAL AVE ,,RALEIGH,,27612-7002,,1993-09-01T00:00:00.000Z,Restaurant,7711,-78.70934766,35.85721165,M
2702,04092011334,Chick-fil-A,6612 GLENWOOD AVE ,,RALEIGH,,27612-7128,(919) 571-8480,1993-08-25T00:00:00.000Z,Restaurant,7339,-78.70866184,35.8610412,M
2703,04092011175,Neo-Asia,6602 GLENWOOD AVE ,,RALEIGH,,27612-7136,(919) 783-8383,1992-10-06T00:00:00.000Z,Restaurant,8679,-78.70776115,35.86036201,M
2704,04092020813,Papa John`s Pizza,6510 GLENWOOD AVE ,,RALEIGH,,27612-7156,(919) 786-9900,1997-07-27T00:00:00.000Z,Food Stand,503,-78.70609774,35.86074545,M
2705,04092017189,HOMEWOOD SUITES BY HILTON RALEIGH/CRABTREE FOODSERVICE,5400 HOMEWOOD BANKS DR ,,RALEIGH,,27612-8071,(919) 785-1131,2016-01-04T00:00:00.000Z,Restaurant,11719,-78.68057425,35.83620491,M
2706,04092020965,Food Lion #1557 Deli/Bakery ,4827 Grove Barton Rd ,,RALEIGH,,27613,(919) 781-4437,2000-07-01T00:00:00.000Z,Food Stand,2241,-78.71866323,35.869194,M
2707,04092021877,FOOD LION #1557 PRODUCE,4827 GROVE BARTON RD ,,RALEIGH,,27613,(919) 781-4437,2015-09-17T00:00:00.000Z,Food Stand,16407,-78.71866323,35.869194,M
2708,04092021919,LITTLE CAESARS,4800-101 GROVE BARTON RD ,,,,27613,(984) 200-7790,2015-12-14T00:00:00.000Z,Food Stand,10996,-78.71545151,35.87066085,M
2709,04092030195,Specialty South DBA Wicked Links (WCID #225),4831 Grove Barton RD / Lowes,,RALEIGH,,27613,(919) 855-8548,2008-06-10T00:00:00.000Z,Mobile Food Units,5064,-78.71866323,35.869194,M
2710,04092016255,BOTTLE MIXX,8111 CREEDMOOR RD ,STE 153,RALEIGH,,27613,(919) 615-1703,2012-09-11T00:00:00.000Z,Restaurant,6609,-78.68248786,35.89850336,M
2711,04092017084,THE RALEIGH GRANDE CINEMA,4840 GROVE BARTON RD ,,RALEIGH,,27613,(919) 788-9000,2015-11-16T00:00:00.000Z,Restaurant,16413,-78.71688545,35.87197649,M
2712,04092014501,Subway #1479,7494 Creedmoor RD,,RALEIGH,,27613,(919) 846-8161,2006-02-14T00:00:00.000Z,Restaurant,4711,-78.67820041,35.88787167,M
2713,04092014223,Manchesters Bar and Grill,9101-153 Leesville Road,,,,27613,(919) 676-3310,2005-01-07T00:00:00.000Z,Restaurant,19754,-78.7231695,35.89661733,M
2714,04092021503,Harris Teeter #26 Pizza Bar,7400 Creedmoor RD ,,RALEIGH,,27613,(919) 848-1464,2008-01-25T00:00:00.000Z,Food Stand,9715,-78.67820041,35.88787167,M
2715,04092021854,FOOD LION #536 PRODUCE,9101 LEESVILLE RD ,,RALEIGH,,27613,(919) 848-6082,2015-06-02T00:00:00.000Z,Food Stand,18019,-78.72548207,35.8967595,M
2716,04092013342,Las Palmas III,9820 - 170 Leesville Rd ,,,,27613,(919) 845-4779,2001-06-13T00:00:00.000Z,Restaurant,3754,-78.72831856,35.90723512,M
2717,04092300149,Food Lion #1557 Meat Market ,4827 Grove Barton Rd,,RALEIGH,,27613,,2000-07-01T00:00:00.000Z,Meat Market,2700,-78.71866323,35.869194,M
2718,04092015690,PANDA WOK,8521  CANTILEVER WAY ,Ste 105,RALEIGH,,27613,(919) 792-2588,2010-08-12T00:00:00.000Z,Restaurant,8951,-78.73779149,35.88567281,M
2719,04092017027,CAPITAL OAKS CULINARY & DINING SERVICES,6498 RAY RD ,,RALEIGH,,27613,(919) 784-0099,2015-09-17T00:00:00.000Z,Restaurant,15752,-78.69653255,35.86810514,M
2720,04092017588,MCDONALDS #15546,3508 MILLBROOK RD ,,,,27613,(919) 781-3702,2017-05-01T00:00:00.000Z,Restaurant,9681,-78.71132967,35.86336735,M
2721,04092017701,Poke'Go,8107 Creedmoor RD ,,RALEIGH,,27613,(984) 200-2990,2017-10-16T00:00:00.000Z,Restaurant,10301,-78.68116797,35.89788799,M
2722,04092016611,DESPINA'S CAFE,8369 CREEDMOOR RD ,,RALEIGH,,27613,(919) 848-5007,2014-01-23T00:00:00.000Z,Restaurant,13627,-78.68223183,35.90105252,M
2723,04092018071,Nancy's Pizzeria,8111-137 Creedmoor RD ,,,,27613,(919) 870-9777,2019-03-14T00:00:00.000Z,Restaurant,12446,-78.68081035,35.89754797,M
2724,04092021655,JET'S PIZZA,8365-150 CREEDMOOR RD ,,,,27613,(919) 845-3337,2011-02-18T00:00:00.000Z,Food Stand,14303,-78.68121111,35.90145693,M
2725,04092016641,DeM0'S PIZZERIA & DELI,222-121 GLENWOOD AVE ,,,,27613,(919) 754-1050,2014-03-13T00:00:00.000Z,Restaurant,20841,-78.64733509,35.78392898,M
2726,04092018097,SHISH KABOB,9101 LEESVILLE  RD ,STE 141,RALEIGH,,27613,(919) 848-1211,2019-05-06T00:00:00.000Z,Restaurant,17326,-78.72548207,35.8967595,M
2727,04092025268,Harris Teeter #495 Produce,8345 CREEDMOOR RD,,RALEIGH,,27613,,2019-07-15T00:00:00.000Z,Food Stand,19001,-78.68223183,35.90105252,M
2728,04092016757,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,STE 104,RALEIGH,,27613,(919) 870-1515,2014-09-15T00:00:00.000Z,Restaurant,7412,-78.72593809,35.90878313,M
2729,04092021505,Harris Teeter #26 Meat/Seafood,7400 Creedmoor RD ,,RALEIGH,,27613,(919) 848-1464,2008-01-25T00:00:00.000Z,Food Stand,19891,-78.67820041,35.88787167,M
2730,04092013613,Backyard Burgers #1130,13250 Strickland RD ,,RALEIGH,,27613,(919) 847-7098,2002-07-10T00:00:00.000Z,Restaurant,1263,-78.72644553,35.90762735,M
2731,04092025230,Domino's #7431,13220-190 Strickland RD,,,,27613,(919) 676-6602,2018-12-17T00:00:00.000Z,Food Stand,16511,-78.72657103,35.90727261,M
2732,04092015201,TONY`S PIZZA,8111 ROWLOCK  WAY ,SUITE C-1,RALEIGH,,27613,(919) 571-3588,2008-08-21T00:00:00.000Z,Restaurant,9138,-78.73779149,35.88567281,M
2733,04092110094,Leesville High School Cafeteria,8409 Leesville Rd ,,RALEIGH,,27613,(919) 870-4265,1993-08-31T00:00:00.000Z,Public School Lunchrooms,5672,-78.71777873,35.88906496,M
2734,04092014033,Assaggio`s,3501 W Millbrook Rd ,,RALEIGH,,27613,(919) 785-2088,2004-04-23T00:00:00.000Z,Restaurant,4226,-78.71057186,35.86327461,M
2735,04092025165,MEGA PIZZA,9101 LEESVILLE RD ,STE 125,RALEIGH,,27613,(919) 592-0606,2018-03-20T00:00:00.000Z,Food Stand,21011,-78.72548207,35.8967595,M
2736,04092017179,DUCK DONUTS,8323 CREEDMOOR RD ,,RALEIGH,,27613,(919) 847-8300,2016-03-08T00:00:00.000Z,Restaurant,21019,-78.68223183,35.90105252,M
2737,04092021389,Seven Oaks Swim Club Concession Stand,2500 Howard RD ,,RALEIGH,,27613,(919) 848-8313,2006-06-20T00:00:00.000Z,Food Stand,10455,-78.68103734,35.89083549,M
2738,04092015817,CHOW,8311 CREEDMOOR RD ,,RALEIGH,,27613,(919) 841-4995,2010-11-10T00:00:00.000Z,Restaurant,19910,-78.68223183,35.90105252,M
2739,04092025269,Harris Teeter #495 Meat/Seafood,8345 CREEDMOOR RD,,RALEIGH,,27613,,2019-07-15T00:00:00.000Z,Food Stand,12996,-78.68223183,35.90105252,M
2740,04092015975,LYNNWOOD GRILL,4821 GROVE BARTON  RD ,STE 101,RALEIGH,,27613,(919) 785-0043,2011-06-01T00:00:00.000Z,Restaurant,5306,-78.71709222,35.8704333,M
2741,04092017742,CREEDMOOR CAFE,8315 CREEDMOOR RD ,,RALEIGH,,27613,(919) 848-4804,2017-11-27T00:00:00.000Z,Restaurant,16087,-78.68223183,35.90105252,M
2742,04092110536,Barton Pond Elementary School Cafeteria,12004 STRICKLAND RD,,RALEIGH,,27613,,2019-08-14T00:00:00.000Z,Public School Lunchrooms,18932,-78.6960257,35.90792528,M
2743,04092015028,Jersey Mike`s Subs #3008-B,8111-107 Creedmoor RD ,,,,27613,(919) 870-6003,2007-12-12T00:00:00.000Z,Restaurant,11274,-78.68081035,35.89754797,M
2744,04092015813,CHAI`S ASIAN BISTRO,8347 CREEDMOOR  RD ,,RALEIGH,,27613,(919) 341-3715,2010-11-04T00:00:00.000Z,Restaurant,18238,-78.68223183,35.90105252,M
2745,04092110472,SYCAMORE CREEK CAFETERIA,10921 LEESVILLE RD ,,RALEIGH,,27613,(919) 841-4350,2008-07-23T00:00:00.000Z,Public School Lunchrooms,13419,-78.73295461,35.91837163,M
2746,04092025237,Publix 1551 Produce,9640 Leesvile RD ,,RALEIGH,,27613,(919) 848-3480,2018-11-26T00:00:00.000Z,Food Stand,21166,-78.72728627,35.90563318,M
2747,04092016487,PEACE CHINA,13220 Strickland  RD ,Ste 167,RALEIGH,,27613,(919) 676-9968,2013-08-14T00:00:00.000Z,Restaurant,12251,-78.72593809,35.90878313,M
2748,04092017144,MOE'S #100810,8111-101 CREEDMOOR RD ,,,,27613,(919) 803-0542,2016-01-29T00:00:00.000Z,Restaurant,13221,-78.68081035,35.89754797,M
2749,04092014856,Schiano`s Pizza Pasta & Grill #2,13220 Strickland  RD ,Ste. 164,RALEIGH,,27613,(919) 847-3238,2007-04-27T00:00:00.000Z,Restaurant,9530,-78.72593809,35.90878313,M
2750,04092141831,LEESVILLE RD HS OUTDOOR CONCESSIONS,8409 LEESVILLE RD ,,RALEIGH,,27613,(919) 426-6411,2019-08-08T00:00:00.000Z,Limited Food Service,21248,-78.71777873,35.88906496,M
2751,04092016372,ORCHID JAPANESE RESTAURANT,7432 CREEDMOOR RD ,,RALEIGH,,27613,(919) 890-5345,2013-02-13T00:00:00.000Z,Restaurant,8619,-78.67820041,35.88787167,M
2752,04092025175,Harris Teeter #90 Starbucks,13210 Strickland RD ,,RALEIGH,,27613,(919) 676-3534,2018-05-07T00:00:00.000Z,Food Stand,6628,-78.72593809,35.90878313,M
2753,04092021643,FOOD LION #2199 DELI,12345 STRICKLAND RD ,,RALEIGH,,27613,(919) 846-3589,2011-01-20T00:00:00.000Z,Food Stand,21281,-78.7027985,35.90556188,M
2754,04092018161,DUNKIN' #348561,8201 CREEDMOOR RD ,,RALEIGH,,27613,(919) 847-0245,2019-08-27T00:00:00.000Z,Restaurant,12436,-78.68124026,35.89863695,M
2755,04092018129,MAUDE'S GARDEN AND COFFEE,12333 STRICKLAND RD ,SUITE 100,RALEIGH,,27613,(919) 232-8321,2019-06-17T00:00:00.000Z,Restaurant,12802,-78.7027985,35.90556188,M
2756,04092025236,Publix 1551 Seafood,9640 Leesville RD ,,RALEIGH,,27613,(919) 848-3480,2018-11-26T00:00:00.000Z,Food Stand,21313,-78.72728627,35.90563318,M
2757,04092015576,TROPICAL SMOOTHIE CAFE,8111-157 CREEDMOOR RD ,,,,27613,(919) 803-5991,2010-03-03T00:00:00.000Z,Restaurant,15359,-78.68081035,35.89754797,M
2758,04092018163,DUNKIN' #347603,13240 STRICKLAND RD ,,RALEIGH,,27613,(919) 890-0089,2019-08-28T00:00:00.000Z,Restaurant,10798,-78.72644553,35.90762735,M
2759,04092025238,Publix 1551 Meat,9640 Leesville RD ,,RALEIGH,,27613,(919) 848-3480,2018-11-26T00:00:00.000Z,Food Stand,17975,-78.72728627,35.90563318,M
2760,04092018006,Publix 1551 Deli,9640 Leesville RD ,,RALEIGH,,27613,(919) 848-3480,2018-11-26T00:00:00.000Z,Restaurant,12438,-78.72728627,35.90563318,M
2761,04092300192,Food Lion #536 Meat Market ,9101 - 107 Leesville Rd,,,,27613,,2001-01-01T00:00:00.000Z,Meat Market,19277,-78.7231695,35.89661733,M
2762,04092017281,WENDY'S #6329,8209 CREEDMOOR RD ,,RALEIGH,,27613,(919) 676-2320,2016-08-11T00:00:00.000Z,Restaurant,21338,-78.68128897,35.89926613,M
2763,04092017152,ARBYS #6657,9221 FAIRBANKS RD ,,,,27613,(919) 329-2768,2016-02-22T00:00:00.000Z,Restaurant,12522,-78.72644123,35.89837825,M
2764,04092021841,HILBURN EXXON DELI,6700 HILBURN DR.,,RALEIGH,,27613,,2015-04-02T00:00:00.000Z,Food Stand,10045,-78.71533723,35.87241553,M
2765,04092017960,THE PICKLED ONION,8511 CANTILEVER WAY ,STE 105,RALEIGH,,27613,(919) 977-0031,2018-10-18T00:00:00.000Z,Restaurant,12128,-78.73779149,35.88567281,M
2766,04092014360,Circle K #6314,11700 New Leesville RD ,,,,27613,(919) 696-4308,2005-08-01T00:00:00.000Z,Restaurant,13260,-78.74118636,35.92072023,M
2767,04092014114,The Handy Kitchen,9101-113 Leesville Rd,,,,27613,(919) 518-1063,2004-08-12T00:00:00.000Z,Restaurant,7042,-78.7231695,35.89661733,M
2768,04092018144,Harris Teeter #495 Starbucks,8345 Creedmoor RD ,,RALEIGH,,27613,,2019-06-18T00:00:00.000Z,Restaurant,21398,-78.68223183,35.90105252,M
2769,04092016163,FLYING BURRITO,4800 GROVE BARTON RD ,,RALEIGH,,27613,(919) 785-2734,2012-04-18T00:00:00.000Z,Restaurant,16472,-78.71583123,35.87110639,M
2770,04092021644,FOOD LION #2199 Meat Market/SEAFOOD,12345 STRICKLAND RD ,,RALEIGH,,27613,(919) 846-3589,2011-01-20T00:00:00.000Z,Food Stand,21410,-78.7027985,35.90556188,M
2771,04092015089,BRUEGGERS BAGELS #143,7550-106 CREEDMOOR RD ,,,,27613,(919) 848-4902,2008-03-28T00:00:00.000Z,Restaurant,2015,-78.67969753,35.88944343,M
2772,04092021847,FOOD LION #2199 PRODUCE,12345 STRICKLAND RD ,,RALEIGH,,27613,(919) 846-3589,2015-04-29T00:00:00.000Z,Food Stand,14023,-78.7027985,35.90556188,M
2773,04092110086,Leesville Middle-Elem. Sch. Cafeteria,8405 LEESVILLE RD ,,RALEIGH,,27613-1004,(919) 870-4165,1991-08-20T00:00:00.000Z,Public School Lunchrooms,2561,-78.71777873,35.88906496,M
2774,04092025267,Harris Teeter #495 Deli,8345 CREEDMOOR RD,,RALEIGH,,27613-1385,,2019-07-15T00:00:00.000Z,Food Stand,16968,-78.68223183,35.90105252,M
2775,04092011817,BURGER KING #6010,7300 CREEDMOOR RD ,,RALEIGH,,27613-1637,(919) 846-9002,1996-01-23T00:00:00.000Z,Restaurant,952,-78.67905329,35.8865906,M
2776,04092020610,Harris Teeter #26 Produce ,7400 CREEDMOOR RD,,RALEIGH,,27613-1639,(919) 848-1464,1994-05-25T00:00:00.000Z,Food Stand,1235,-78.67820041,35.88787167,M
2777,04092020612,Harris Teeter #26 Deli,7400 CREEDMOOR RD,,RALEIGH,,27613-1639,(919) 848-1464,1994-05-24T00:00:00.000Z,Food Stand,1278,-78.67820041,35.88787167,M
2778,04092011070,OUTBACK STEAKHOUSE #3440,7500 CREEDMOOR RD ,,RALEIGH,,27613-1641,(919) 846-3848,1992-08-10T00:00:00.000Z,Restaurant,28,-78.67924027,35.88823629,M
2779,04092012212,Starbucks #8270,7498 CREEDMOOR RD ,,RALEIGH,,27613-1664,(919) 846-0633,1998-03-25T00:00:00.000Z,Restaurant,1406,-78.67820041,35.88787167,M
2780,04092012079,Target Food Avenue Express,4841 GROVE BARTON RD,,RALEIGH,,27613-1900,(919) 785-1803,1997-07-11T00:00:00.000Z,Restaurant,16349,-78.71866323,35.869194,M
2781,04092021036,Food Lion #536 Deli ,9101 LEESVILLE RD ,,RALEIGH,,27613-4091,(919) 848-6082,2000-09-22T00:00:00.000Z,Food Stand,2242,-78.72548207,35.8967595,M
2782,04092013618,Subway #4331,9101 LEESVILLE RD ,,RALEIGH,,27613-4091,(919) 847-3559,2002-06-12T00:00:00.000Z,Restaurant,3708,-78.72548207,35.8967595,M
2783,04092050017,The Franciscan School Cafeteria,10000 SAINT FRANCIS DR ,,RALEIGH,,27613-4094,(919) 847-8205,2000-07-21T00:00:00.000Z,Private School Lunchrooms,5136,-78.73976145,35.91882806,M
2784,04092110102,Hilburn Drive Elementary Cafeteria,7100 HILBURN DR ,,RALEIGH,,27613-4139,(919) 571-6818,1995-11-08T00:00:00.000Z,Public School Lunchrooms,2145,-78.71430503,35.87483873,M
2785,04092013354,Abbotswood Assisted Living Dining Services,7900 CREEDMOOR RD,,RALEIGH,,27613-4382,(919) 847-3202,2001-07-06T00:00:00.000Z,Restaurant,2272,-78.67950967,35.89545367,M
2786,04092010082,Brigs,8111 CREEDMOOR RD ,,RALEIGH,,27613-4389,(919) 870-0994,1991-05-03T00:00:00.000Z,Restaurant,1115,-78.68248786,35.89850336,M
2787,04092011108,Margauxs,8111 CREEDMOOR RD ,,RALEIGH,,27613-4389,(919) 846-9846,1993-03-18T00:00:00.000Z,Restaurant,940,-78.68248786,35.89850336,M
2788,04092011879,El Dorado #8,8111 CREEDMOOR RD ,ste.161,RALEIGH,,27613-4389,(919) 848-0788,1996-05-31T00:00:00.000Z,Restaurant,5472,-78.68248786,35.89850336,M
2789,04092013595,Goodberry`s #12,9870 Leesville RD ,,,,27613-7536,(847) 045-3,2002-05-24T00:00:00.000Z,Restaurant,435,-78.72831344,35.90771409,M
2790,04092013325,Harris Teeter #90 Deli,13210 STRICKLAND RD ,,RALEIGH,,27613-7536,(919) 676-0589,2001-07-02T00:00:00.000Z,Restaurant,19145,-78.72593809,35.90878313,M
2791,04092021058,Harris Teeter #90 Produce ,13210 STRICKLAND RD ,,RALEIGH,,27613-7536,(919) 676-3534,2001-03-15T00:00:00.000Z,Food Stand,6336,-78.72593809,35.90878313,M
2792,04092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD ,,RALEIGH,,27613-7536,(919) 676-3534,2001-03-15T00:00:00.000Z,Food Stand,19278,-78.72593809,35.90878313,M
2793,04092016458,CRAZY FIRE MONGOLIAN GRILL,13200 Strickland  RD ,Suite 110,RALEIGH,,27613-7538,(919) 866-1700,2013-07-01T00:00:00.000Z,Restaurant,17861,-78.72593809,35.90878313,M
2794,04092013458,McDonald`s,10100 LEESVILLE RD ,,RALEIGH,,27613-7541,(919) 841-9282,2001-11-21T00:00:00.000Z,Restaurant,6123,-78.72754368,35.90927982,M
2795,04092021711,CRUIZERS #44,13250 NEW FALLS OF NEUSE  RD ,,RALEIGH,,27614,(919) 554-3148,2012-06-06T00:00:00.000Z,Food Stand,17490,-78.56042268,35.94164077,M
2796,04092016803,GARDENS AT WAKEFIELD PLANTATION,12800 SPRUCE TREE  WAY ,,RALEIGH,,27614,(919) 562-5580,2014-11-07T00:00:00.000Z,Restaurant,17559,-78.56215874,35.94291372,M
2797,04092018012,13 Tacos & Taps,10511-119 Shadowlawn DR ,,,,27614,(919) 900-7203,2018-12-21T00:00:00.000Z,Restaurant,17666,-78.58941339,35.90833211,M
2798,04092016880,D'S BOTTLE SHOP,13200-115 FALLS OF NEUSE ROAD,,,,27614,(984) 232-0355,2015-03-02T00:00:00.000Z,Restaurant,17776,-78.56097042,35.94169829,M
2799,04092014542,Jellybeans,10701 Common Oaks Dr,,RALEIGH,,27614,(919) 562-2326,2006-03-24T00:00:00.000Z,Restaurant,17808,-78.54490677,35.94139537,M
2800,04092016937,PIZZA HUT #9207,10911-111 RAVEN RIDGE RD ,,,,27614,(919) 847-7737,2015-05-28T00:00:00.000Z,Restaurant,6951,-78.59080305,35.90597894,M
2801,04092110506,ABBOTTS CREEK ELEMENTARY CAFETERIA,9900 DURANT RD ,,RALEIGH,,27614,,2015-08-21T00:00:00.000Z,Public School Lunchrooms,18039,-78.57818214,35.90199471,M
2802,04092018002,The Lost Cajun Wakefield,10901 Forest Pines DR ,,RALEIGH,,27614,(919) 200-4590,2018-12-17T00:00:00.000Z,Restaurant,18080,-78.54524907,35.9442777,M
2803,04092021894,FOOD LION #2534 PRODUCE,13200 NEW FALLS ON NEUSE RD ,,,,27614,(919) 562-8912,2015-10-21T00:00:00.000Z,Food Stand,18126,0,0,U
2804,04092015825,WAKEFIELD TAVERN,13200 NEW FALLS OF NEUSE RD ,STE 101,RALEIGH,,27614,(919) 554-0673,2010-11-18T00:00:00.000Z,Restaurant,18239,-78.55981965,35.9407555,M
2805,04092110119,Wakefield High School Cafeteria,2200 Wakefield Pines Dr,,,,27614,(919) 562-3635,1999-08-12T00:00:00.000Z,Public School Lunchrooms,6036,-78.56956472,35.94935929,M
2806,04092013873,Bella Italia Ristorante,10630 Durant Rd ,Suite 101,RALEIGH,,27614,(919) 676-0076,2003-08-06T00:00:00.000Z,Restaurant,11857,-78.59244794,35.90621752,M
2807,04092014687,Jumbo China,13200-121 New Falls of Neuse RD ,,,,27614,(919) 861-8858,2006-08-03T00:00:00.000Z,Restaurant,18675,0,0,U
2808,04092018159,Dunkin Donuts #348408,13600  New Falls of Neuse RD ,,RALEIGH,,27614,(919) 556-0335,2019-08-27T00:00:00.000Z,Restaurant,18728,-78.55751775,35.94316378,M
2809,04092015148,Sake House Japanese Restaurant,1141 Falls River AVE ,Ste 128,RALEIGH,,27614,(919) 676-5788,2008-06-18T00:00:00.000Z,Restaurant,5510,-78.58877443,35.90718863,M
2810,04092015033,Jersey Mikes Subs,1121-105 Falls River AVE ,,,,27614,(919) 848-4343,2007-12-12T00:00:00.000Z,Restaurant,5371,-78.58829014,35.90616936,M
2811,04092015973,MARCO'S PIZZA #8072,1141 FALLS RIVER AVE ,STE 108,RALEIGH,,27614,(919) 847-7775,2011-05-27T00:00:00.000Z,Restaurant,4917,-78.58877443,35.90718863,M
2812,04092160068,FALLS RIVER COURT (FOOD SERVICE),1130 FALLS RIVER  AVE ,,RALEIGH,,27614,(919) 844-2499,2009-01-29T00:00:00.000Z,Institutional Food Service,4658,-78.58705624,35.90683193,M
2813,04092014503,China Fu,1121-103 Falls River AVE,,,,27614,(919) 866-0009,2006-02-16T00:00:00.000Z,Restaurant,4611,-78.58829014,35.90616936,M
2814,04092021215,Food Lion #2534 Meat Market/Seafood,13200 New Falls Of Neuse Rd,,RALEIGH,,27614,(919) 562-8912,2003-09-04T00:00:00.000Z,Food Stand,415,-78.55981965,35.9407555,M
2815,04092160067,FALLS RIVER VILLAGE (FOOD SERVICE),1110  FALLS RIVER AVE ,,RALEIGH,,27614,(919) 844-9747,2009-01-29T00:00:00.000Z,Institutional Food Service,20403,-78.58734511,35.90599811,M
2816,04092020869,Domino`s Pizza # 7487,1121 -104 Falls River Ave ,,,,27614,(919) 870-1155,1999-03-29T00:00:00.000Z,Food Stand,483,-78.58829014,35.90616936,M
2817,04092014152,Starbucks #2970,10760 Wakefield Commons DR ,Ste 109,RALEIGH,,27614,(919) 453-1010,2004-10-08T00:00:00.000Z,Restaurant,1112,-78.5408878,35.94279833,M
2818,04092021223,Food Lion #1358 Deli,1121 Falls River Ave ,,RALEIGH,,27614,(919) 847-1640,2003-09-29T00:00:00.000Z,Food Stand,12932,-78.58940896,35.90603425,M
2819,04092018141,Sheetz,13401 FALLS OF NEUSE RD,,RALEIGH,,27614,,2019-07-22T00:00:00.000Z,Restaurant,13100,-78.55932262,35.9435196,M
2820,04092110115,Wakefield Elementary Cafeteria,2400 Wakefield Pines Dr,,,,27614,(919) 562-3565,1999-06-30T00:00:00.000Z,Public School Lunchrooms,11316,-78.56641546,35.94649395,M
2821,04092017856,Caretta Coffee & Cafe,"1141 Falls River Ave, Suite 124",,RALEIGH,,27614,(919) 803-5212,2018-06-05T00:00:00.000Z,Restaurant,11306,-78.58877443,35.90718863,M
2822,04092110118,Wakefield Middle Cafeteria,2300 Wakefield Pines Dr,,RALEIGH,,27614,(919) 562-3530,1999-08-11T00:00:00.000Z,Public School Lunchrooms,12212,-78.57023779,35.94593622,M
2823,04092014006,Subway #28785,10450-101 Durant Rd,,,,27614,(919) 844-1207,2004-03-25T00:00:00.000Z,Restaurant,11203,-78.58917492,35.90487993,M
2824,04092014805,Mizu Sushi Steak Seafood,10750 Wakefield Commons DR ,Ste 101,RALEIGH,,27614,(919) 453-2875,2007-03-23T00:00:00.000Z,Restaurant,13519,-78.54123068,35.94195641,M
2825,04092017912,Holiday Inn Express & Suites Food Service,11400  COMMON OAKS DR ,,RALEIGH,,27614,(919) 570-5550,2018-08-31T00:00:00.000Z,Restaurant,11120,-78.54091064,35.95134484,M
2826,04092017995,APPLEBEE'S GRILL & BAR,7831 TARGET CIR ,,RALEIGH,,27614,(919) 872-2401,2018-12-13T00:00:00.000Z,Restaurant,14333,-78.57080589,35.8669538,M
2827,04092016920,WAKE MED NORTH FALLS CAFE,10000 FALLS OF NEUSE RD ,,RALEIGH,,27614,(919) 350-1478,2015-05-07T00:00:00.000Z,Restaurant,19992,-78.5978446,35.90890852,M
2828,04092014613,Fiesta Mexicana Restaurante,14460 New Falls Of Neuse Dr,,,,27614,(919) 453-1266,2006-05-22T00:00:00.000Z,Restaurant,14357,0,0,U
2829,04092017330,GALAXY FUN PARK,14460 FALLS OF NEUSE RD ,,RALEIGH,,27614,(919) 584-4000,2016-09-19T00:00:00.000Z,Restaurant,14392,-78.54362008,35.94386602,M
2830,04092110466,North Forest Pines Elem. Caf.,11501 Forest Pines DR ,,RALEIGH,,27614,(919) 570-2220,2007-07-10T00:00:00.000Z,Public School Lunchrooms,10428,-78.54699508,35.95343043,M
2831,04092017554,KIWI CAFE AND SMOOTHIES,11211 GALLERIA AVE ,UNIT 103,RALEIGH,,27614,(919) 924-9213,2017-03-15T00:00:00.000Z,Restaurant,14601,-78.54331441,35.94865826,M
2832,04092021569,HARRIS TEETER #367 MEAT/SEAFOOD,14520 JOHN REX  BLVD ,,RALEIGH,,27614,(919) 554-4167,2009-05-15T00:00:00.000Z,Food Stand,10240,-78.54281974,35.94700335,M
